,event:id,org:resource,item:type,item:id,event:org:resource,concept:name,event:cum,time:timestamp,case:area,case:sub_company,case:doc_type,case:sub_area,case:doc_id,case:item:cat,case:vendor:name,case:inv_verif,case:concept:name,case:goods_receipt
690,1077942302015499,vendorID_1844,Limit,90,user_603,Change Approval for Purchase Order,6282.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00090,False
691,1077942302015500,vendorID_1844,Limit,90,user_604,Clear Invoice,6282.0,2018-08-23 10:32:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00090,False
692,1078393273581574,vendorID_1862,Limit,20,user_604,Clear Invoice,1728.0,2018-01-08 17:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
693,1078393273581568,vendorID_1862,Limit,20,user_603,Change Approval for Purchase Order,1728.0,2018-02-07 11:40:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
694,1078393273581569,vendorID_1862,Limit,20,NONE,Vendor creates invoice,1728.0,2018-07-19 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
695,1078393273581571,vendorID_1862,Limit,20,user_602,Create Purchase Order Item,1728.0,2018-07-24 10:16:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
696,1078393273581570,vendorID_1862,Limit,20,user_602,Change Approval for Purchase Order,1728.0,2018-07-24 10:16:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
697,1078393273581572,vendorID_1862,Limit,20,user_603,Change Approval for Purchase Order,1728.0,2018-07-24 10:50:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
698,1078393273581573,vendorID_1862,Limit,20,user_359,Record Invoice Receipt,1728.0,2018-07-26 08:09:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076152,2-way match,vendor_1786,False,4507076152_00020,False
699,1076786955812868,vendorID_1687,Limit,180,user_604,Clear Invoice,265.0,2018-01-08 17:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,2-way match,vendor_1611,False,4507075965_00180,False
700,1076786955812864,vendorID_1687,Limit,180,user_602,Create Purchase Order Item,265.0,2018-04-01 12:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,2-way match,vendor_1611,False,4507075965_00180,False
701,1076786955812865,vendorID_1687,Limit,180,user_603,Change Approval for Purchase Order,265.0,2018-04-01 12:36:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,2-way match,vendor_1611,False,4507075965_00180,False
702,1076786955812866,vendorID_1687,Limit,180,NONE,Vendor creates invoice,265.0,2018-07-18 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,2-way match,vendor_1611,False,4507075965_00180,False
703,1076786955812867,vendorID_1687,Limit,180,user_359,Record Invoice Receipt,265.0,2018-07-27 12:24:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4507075965,2-way match,vendor_1611,False,4507075965_00180,False
704,1078440518221830,vendorID_1864,Limit,80,user_604,Clear Invoice,4390.0,2018-01-08 17:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
705,1078440518221824,vendorID_1864,Limit,80,user_603,Change Approval for Purchase Order,4390.0,2018-07-18 16:13:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
706,1078440518221825,vendorID_1864,Limit,80,NONE,Vendor creates invoice,4390.0,2018-07-24 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
707,1078440518221827,vendorID_1864,Limit,80,user_602,Create Purchase Order Item,4390.0,2018-07-25 10:20:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
708,1078440518221826,vendorID_1864,Limit,80,user_602,Change Approval for Purchase Order,4390.0,2018-07-25 10:20:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
709,1078440518221828,vendorID_1864,Limit,80,user_603,Change Approval for Purchase Order,4390.0,2018-07-25 12:29:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
710,1078440518221829,vendorID_1864,Limit,80,user_359,Record Invoice Receipt,4390.0,2018-07-25 12:42:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
711,1078440518221831,vendorID_1864,Limit,80,user_602,Change Approval for Purchase Order,4390.0,2018-08-30 08:50:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
712,1078440518221832,vendorID_1864,Limit,80,user_603,Change Approval for Purchase Order,4390.0,2018-08-30 09:37:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00080,False
713,1078436223254534,vendorID_1864,Limit,70,user_604,Clear Invoice,5353.0,2018-01-08 17:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
714,1078436223254528,vendorID_1864,Limit,70,NONE,Vendor creates invoice,5353.0,2018-06-03 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
715,1078436223254529,vendorID_1864,Limit,70,user_602,Create Purchase Order Item,5353.0,2018-07-18 09:04:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
716,1078436223254530,vendorID_1864,Limit,70,user_603,Change Approval for Purchase Order,5353.0,2018-07-18 16:13:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
717,1078436223254531,vendorID_1864,Limit,70,user_359,Record Invoice Receipt,5353.0,2018-07-19 13:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
718,1078436223254532,vendorID_1864,Limit,70,user_602,Change Approval for Purchase Order,5353.0,2018-07-25 10:20:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
719,1078436223254533,vendorID_1864,Limit,70,user_603,Change Approval for Purchase Order,5353.0,2018-07-25 12:29:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
720,1078436223254535,vendorID_1864,Limit,70,user_602,Change Approval for Purchase Order,5353.0,2018-08-30 08:50:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
721,1078436223254536,vendorID_1864,Limit,70,user_603,Change Approval for Purchase Order,5353.0,2018-08-30 09:37:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00070,False
722,1076709646401542,vendorID_1686,Limit,20,user_604,Clear Invoice,62.0,2018-01-08 17:33:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
723,1076709646401536,vendorID_1686,Limit,20,user_603,Change Approval for Purchase Order,62.0,2018-03-01 14:56:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
724,1076709646401537,vendorID_1686,Limit,20,NONE,Vendor creates invoice,62.0,2018-03-23 23:59:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
725,1076709646401539,vendorID_1686,Limit,20,user_602,Create Purchase Order Item,62.0,2018-06-04 10:38:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
726,1076709646401538,vendorID_1686,Limit,20,user_602,Change Approval for Purchase Order,62.0,2018-06-04 10:38:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
727,1076709646401540,vendorID_1686,Limit,20,user_603,Change Approval for Purchase Order,62.0,2018-06-04 15:58:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
728,1076709646401541,vendorID_1686,Limit,20,user_359,Record Invoice Receipt,62.0,2018-07-27 05:11:00+00:00,Others,companyID_0003,Framework order,Utilities,4507075964,2-way match,vendor_1610,False,4507075964_00020,False
793,1078324554104840,vendorID_1860,Limit,120,NONE,Vendor creates invoice,5583.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
794,1078324554104845,vendorID_1860,Limit,120,user_602,Change Approval for Purchase Order,5583.0,2018-01-11 14:29:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
795,1078324554104846,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-01-11 15:19:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
796,1078324554104841,vendorID_1860,Limit,120,user_359,Record Invoice Receipt,5583.0,2018-03-09 12:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
797,1078324554104842,vendorID_1860,Limit,120,user_604,Clear Invoice,5583.0,2018-05-09 16:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
798,1078324554104835,vendorID_1860,Limit,120,user_602,Change Approval for Purchase Order,5583.0,2018-06-08 09:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
799,1078324554104836,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-06-08 10:08:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
800,1078324554104833,vendorID_1860,Limit,120,user_602,Change Approval for Purchase Order,5583.0,2018-06-20 10:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
801,1078324554104834,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-06-20 12:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
802,1078324554104832,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-07-06 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
803,1078324554104837,vendorID_1860,Limit,120,user_602,Change Approval for Purchase Order,5583.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
804,1078324554104838,vendorID_1860,Limit,120,user_602,Create Purchase Order Item,5583.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
805,1078324554104839,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-08-30 09:37:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
806,1078324554104843,vendorID_1860,Limit,120,user_602,Change Approval for Purchase Order,5583.0,2018-09-27 11:06:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
807,1078324554104844,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-09-27 11:53:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
808,1078324554104847,vendorID_1860,Limit,120,user_602,Change Approval for Purchase Order,5583.0,2018-12-12 15:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
809,1078324554104848,vendorID_1860,Limit,120,user_603,Change Approval for Purchase Order,5583.0,2018-12-14 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00120,False
814,1078556482338816,vendorID_1871,Limit,20,NONE,Vendor creates invoice,1554.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4508076165,2-way match,vendor_1795,False,4508076165_00020,False
815,1078556482338817,vendorID_1871,Limit,20,user_602,Create Purchase Order Item,1554.0,2018-03-09 15:10:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4508076165,2-way match,vendor_1795,False,4508076165_00020,False
816,1078556482338818,vendorID_1871,Limit,20,user_603,Change Approval for Purchase Order,1554.0,2018-09-09 08:20:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4508076165,2-way match,vendor_1795,False,4508076165_00020,False
817,1078556482338819,vendorID_1871,Limit,20,user_359,Record Invoice Receipt,1554.0,2018-09-27 14:50:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4508076165,2-way match,vendor_1795,False,4508076165_00020,False
818,1078556482338820,vendorID_1871,Limit,20,user_604,Clear Invoice,1554.0,2018-10-10 17:17:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4508076165,2-way match,vendor_1795,False,4508076165_00020,False
819,1078315964170248,vendorID_1860,Limit,100,NONE,Vendor creates invoice,5748.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
820,1078315964170253,vendorID_1860,Limit,100,user_602,Change Approval for Purchase Order,5748.0,2018-01-11 14:29:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
821,1078315964170254,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-01-11 15:19:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
822,1078315964170249,vendorID_1860,Limit,100,user_359,Record Invoice Receipt,5748.0,2018-03-09 12:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
823,1078315964170250,vendorID_1860,Limit,100,user_604,Clear Invoice,5748.0,2018-05-09 16:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
824,1078315964170243,vendorID_1860,Limit,100,user_602,Change Approval for Purchase Order,5748.0,2018-06-08 09:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
825,1078315964170244,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-06-08 10:08:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
826,1078315964170241,vendorID_1860,Limit,100,user_602,Change Approval for Purchase Order,5748.0,2018-06-20 10:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
827,1078315964170242,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-06-20 12:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
828,1078315964170240,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-07-06 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
829,1078315964170246,vendorID_1860,Limit,100,user_602,Create Purchase Order Item,5748.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
830,1078315964170245,vendorID_1860,Limit,100,user_602,Change Approval for Purchase Order,5748.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
831,1078315964170247,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-08-30 09:37:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
832,1078315964170251,vendorID_1860,Limit,100,user_602,Change Approval for Purchase Order,5748.0,2018-09-27 11:06:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
833,1078315964170252,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-09-27 11:53:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
834,1078315964170255,vendorID_1860,Limit,100,user_602,Change Approval for Purchase Order,5748.0,2018-12-12 15:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
835,1078315964170256,vendorID_1860,Limit,100,user_603,Change Approval for Purchase Order,5748.0,2018-12-14 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00100,False
836,1078320259137544,vendorID_1860,Limit,110,NONE,Vendor creates invoice,4270.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
837,1078320259137549,vendorID_1860,Limit,110,user_602,Change Approval for Purchase Order,4270.0,2018-01-11 14:29:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
838,1078320259137550,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-01-11 15:19:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
839,1078320259137545,vendorID_1860,Limit,110,user_359,Record Invoice Receipt,4270.0,2018-03-09 12:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
840,1078320259137546,vendorID_1860,Limit,110,user_604,Clear Invoice,4270.0,2018-05-09 16:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
841,1078320259137539,vendorID_1860,Limit,110,user_602,Change Approval for Purchase Order,4270.0,2018-06-08 09:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
842,1078320259137540,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-06-08 10:08:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
843,1078320259137537,vendorID_1860,Limit,110,user_602,Change Approval for Purchase Order,4270.0,2018-06-20 10:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
844,1078320259137538,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-06-20 12:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
845,1078320259137536,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-07-06 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
846,1078320259137541,vendorID_1860,Limit,110,user_602,Change Approval for Purchase Order,4270.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
847,1078320259137542,vendorID_1860,Limit,110,user_602,Create Purchase Order Item,4270.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
848,1078320259137543,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-08-30 09:37:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
849,1078320259137547,vendorID_1860,Limit,110,user_602,Change Approval for Purchase Order,4270.0,2018-09-27 11:06:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
850,1078320259137548,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-09-27 11:53:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
851,1078320259137551,vendorID_1860,Limit,110,user_602,Change Approval for Purchase Order,4270.0,2018-12-12 15:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
852,1078320259137552,vendorID_1860,Limit,110,user_603,Change Approval for Purchase Order,4270.0,2018-12-14 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00110,False
858,1078401863516161,vendorID_1863,Limit,20,NONE,Vendor creates invoice,20786.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
859,1078401863516160,vendorID_1863,Limit,20,user_603,Change Approval for Purchase Order,20786.0,2018-03-07 10:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
860,1078401863516163,vendorID_1863,Limit,20,user_602,Create Purchase Order Item,20786.0,2018-03-09 14:54:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
861,1078401863516162,vendorID_1863,Limit,20,user_602,Change Approval for Purchase Order,20786.0,2018-03-09 14:54:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
862,1078401863516164,vendorID_1863,Limit,20,user_603,Change Approval for Purchase Order,20786.0,2018-09-09 08:20:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
863,1078401863516165,vendorID_1863,Limit,20,user_359,Record Invoice Receipt,20786.0,2018-09-13 11:11:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
864,1078401863516166,vendorID_1863,Limit,20,user_604,Clear Invoice,20786.0,2018-09-19 16:48:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076153,2-way match,vendor_1787,False,4507076153_00020,False
865,1078328849072136,vendorID_1860,Limit,130,NONE,Vendor creates invoice,4927.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
866,1078328849072141,vendorID_1860,Limit,130,user_602,Change Approval for Purchase Order,4927.0,2018-01-11 14:29:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
867,1078328849072142,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-01-11 15:19:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
868,1078328849072137,vendorID_1860,Limit,130,user_359,Record Invoice Receipt,4927.0,2018-03-09 12:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
869,1078328849072138,vendorID_1860,Limit,130,user_604,Clear Invoice,4927.0,2018-05-09 16:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
870,1078328849072131,vendorID_1860,Limit,130,user_602,Change Approval for Purchase Order,4927.0,2018-06-08 09:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
871,1078328849072132,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-06-08 10:08:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
872,1078328849072129,vendorID_1860,Limit,130,user_602,Change Approval for Purchase Order,4927.0,2018-06-20 10:02:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
873,1078328849072130,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-06-20 12:22:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
874,1078328849072128,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-07-06 14:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
875,1078328849072134,vendorID_1860,Limit,130,user_602,Create Purchase Order Item,4927.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
876,1078328849072133,vendorID_1860,Limit,130,user_602,Change Approval for Purchase Order,4927.0,2018-08-30 08:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
877,1078328849072135,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-08-30 09:37:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
878,1078328849072139,vendorID_1860,Limit,130,user_602,Change Approval for Purchase Order,4927.0,2018-09-27 11:06:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
879,1078328849072140,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-09-27 11:53:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
880,1078328849072143,vendorID_1860,Limit,130,user_602,Change Approval for Purchase Order,4927.0,2018-12-12 15:27:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
881,1078328849072144,vendorID_1860,Limit,130,user_603,Change Approval for Purchase Order,4927.0,2018-12-14 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076150,2-way match,vendor_1784,False,4507076150_00130,False
882,1078457698091015,vendorID_1864,Limit,120,NONE,Vendor creates invoice,9743.0,2018-01-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00120,False
883,1078457698091016,vendorID_1864,Limit,120,user_604,Clear Invoice,9743.0,2018-05-09 16:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076155,2-way match,vendor_1788,False,4508076155_00120,False
